# Chessboard Corners
  8.5564422607421875e+02 ,   4.5364852905273438e+02
  8.4849157714843750e+02 ,   4.7364834594726562e+02
  8.4137237548828125e+02 ,   4.9358480834960938e+02
  8.3417761230468750e+02 ,   5.1367413330078125e+02
  8.2688787841796875e+02 ,   5.3364434814453125e+02
  8.1980242919921875e+02 ,   5.5348815917968750e+02
  8.1269091796875000e+02 ,   5.7322290039062500e+02
  8.3604174804687500e+02 ,   4.4915689086914062e+02
  8.2884313964843750e+02 ,   4.6928311157226562e+02
  8.2168090820312500e+02 ,   4.8936495971679688e+02
  8.1452478027343750e+02 ,   5.0948892211914062e+02
  8.0741290283203125e+02 ,   5.2955548095703125e+02
  8.0033972167968750e+02 ,   5.4950494384765625e+02
  7.9333685302734375e+02 ,   5.6934259033203125e+02
  8.1624926757812500e+02 ,   4.4451770019531250e+02
  8.0907891845703125e+02 ,   4.6480084228515625e+02
  8.0198443603515625e+02 ,   4.8499887084960938e+02
  7.9481939697265625e+02 ,   5.0525225830078125e+02
  7.8767822265625000e+02 ,   5.2548229980468750e+02
  7.8066198730468750e+02 ,   5.4545666503906250e+02
  7.7360388183593750e+02 ,   5.6539129638671875e+02
  7.9623852539062500e+02 ,   4.3989999389648438e+02
  7.8915710449218750e+02 ,   4.6040893554687500e+02
  7.8209417724609375e+02 ,   4.8056976318359375e+02
  7.7499761962890625e+02 ,   5.0096676635742188e+02
  7.6784912109375000e+02 ,   5.2129888916015625e+02
  7.6081018066406250e+02 ,   5.4144482421875000e+02
  7.5383398437500000e+02 ,   5.6141442871093750e+02
  7.7610925292968750e+02 ,   4.3536331176757812e+02
  7.6905212402343750e+02 ,   4.5584463500976562e+02
  7.6195721435546875e+02 ,   4.7626562500000000e+02
  7.5493902587890625e+02 ,   4.9669396972656250e+02
  7.4787347412109375e+02 ,   5.1723040771484375e+02
  7.4094293212890625e+02 ,   5.3742279052734375e+02
  7.3401873779296875e+02 ,   5.5746234130859375e+02
  7.5572045898437500e+02 ,   4.3077410888671875e+02
  7.4875543212890625e+02 ,   4.5140869140625000e+02
  7.4183605957031250e+02 ,   4.7187377929687500e+02
  7.3476428222656250e+02 ,   4.9250961303710938e+02
  7.2781658935546875e+02 ,   5.1301477050781250e+02
  7.2082647705078125e+02 ,   5.3339904785156250e+02
  7.1404565429687500e+02 ,   5.5353936767578125e+02
  7.3540832519531250e+02 ,   4.2622656250000000e+02
  7.2848040771484375e+02 ,   4.4696432495117188e+02
  7.2151635742187500e+02 ,   4.6749655151367188e+02
  7.1452990722656250e+02 ,   4.8829626464843750e+02
  7.0752178955078125e+02 ,   5.0893939208984375e+02
  7.0069738769531250e+02 ,   5.2942608642578125e+02
  6.9376000976562500e+02 ,   5.4963165283203125e+02
  7.1468920898437500e+02 ,   4.2159707641601562e+02
  7.0777343750000000e+02 ,   4.4247817993164062e+02
  7.0096032714843750e+02 ,   4.6324002075195312e+02
  6.9411920166015625e+02 ,   4.8388668823242188e+02
  6.8726049804687500e+02 ,   5.0471386718750000e+02
  6.8039160156250000e+02 ,   5.2536798095703125e+02
  6.7356042480468750e+02 ,   5.4573773193359375e+02
  6.9407214355468750e+02 ,   4.1704638671875000e+02
  6.8728857421875000e+02 ,   4.3799929809570312e+02
  6.8048028564453125e+02 ,   4.5881079101562500e+02
  6.7360394287109375e+02 ,   4.7976736450195312e+02
  6.6672070312500000e+02 ,   5.0065725708007812e+02
  6.5994287109375000e+02 ,   5.2147314453125000e+02
  6.5319549560546875e+02 ,   5.4193444824218750e+02
  6.7327093505859375e+02 ,   4.1248876953125000e+02
  6.6642321777343750e+02 ,   4.3358648681640625e+02
  6.5963708496093750e+02 ,   4.5452603149414062e+02
  6.5286096191406250e+02 ,   4.7557907104492188e+02
  6.4616235351562500e+02 ,   4.9670010375976562e+02
  6.3941662597656250e+02 ,   5.1752404785156250e+02
  6.3266827392578125e+02 ,   5.3834045410156250e+02
  6.5219897460937500e+02 ,   4.0775952148437500e+02
  6.4544281005859375e+02 ,   4.2904629516601562e+02
  6.3869091796875000e+02 ,   4.5027584838867188e+02
  6.3203643798828125e+02 ,   4.7146582031250000e+02
  6.2532025146484375e+02 ,   4.9260412597656250e+02
  6.1862402343750000e+02 ,   5.1363739013671875e+02
  6.1213903808593750e+02 ,   5.3451983642578125e+02
  6.3102416992187500e+02 ,   4.0330371093750000e+02
  6.2430316162109375e+02 ,   4.2460748291015625e+02
  6.1760797119140625e+02 ,   4.4579107666015625e+02
  6.1092053222656250e+02 ,   4.6733895874023438e+02
  6.0438085937500000e+02 ,   4.8868899536132812e+02
  5.9774230957031250e+02 ,   5.0980975341796875e+02
  5.9140283203125000e+02 ,   5.3095446777343750e+02
