# Chessboard Object Points
  8.5239997863769531e+01 ,   1.2810000610351562e+02 ,   0.0000000000000000e+00
  1.0655000305175781e+02 ,   1.2810000610351562e+02 ,   0.0000000000000000e+00
  1.2786000061035156e+02 ,   1.2810000610351562e+02 ,   0.0000000000000000e+00
  0.0000000000000000e+00 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  2.1309999465942383e+01 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  4.2619998931884766e+01 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  6.3930000305175781e+01 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  8.5239997863769531e+01 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  1.0655000305175781e+02 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  1.2786000061035156e+02 ,   1.4944999694824219e+02 ,   0.0000000000000000e+00
  0.0000000000000000e+00 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  2.1309999465942383e+01 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  4.2619998931884766e+01 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  6.3930000305175781e+01 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  8.5239997863769531e+01 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  1.0655000305175781e+02 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  1.2786000061035156e+02 ,   1.7080000305175781e+02 ,   0.0000000000000000e+00
  0.0000000000000000e+00 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  2.1309999465942383e+01 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  4.2619998931884766e+01 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  6.3930000305175781e+01 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  8.5239997863769531e+01 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  1.0655000305175781e+02 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  1.2786000061035156e+02 ,   1.9214999389648438e+02 ,   0.0000000000000000e+00
  0.0000000000000000e+00 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  2.1309999465942383e+01 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  4.2619998931884766e+01 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  6.3930000305175781e+01 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  8.5239997863769531e+01 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  1.0655000305175781e+02 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  1.2786000061035156e+02 ,   2.1350000000000000e+02 ,   0.0000000000000000e+00
  0.0000000000000000e+00 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
  2.1309999465942383e+01 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
  4.2619998931884766e+01 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
  6.3930000305175781e+01 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
  8.5239997863769531e+01 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
  1.0655000305175781e+02 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
  1.2786000061035156e+02 ,   2.3485000610351562e+02 ,   0.0000000000000000e+00
