#  Image points which are picked by user (xi yi)
                     nan ,                      nan
  2.6821629526462398e+03 ,   3.0501185714285716e+03
  3.0707739420935413e+03 ,   3.0454771428571430e+03
  3.4550424726661058e+03 ,   3.0402292857142857e+03
  3.8252163461538462e+03 ,   3.0354007142857145e+03
  2.3521856516977000e+03 ,   2.6740914285714284e+03
  2.6867828685258964e+03 ,   2.6678714285714286e+03
  3.0689407051282051e+03 ,   2.6614664285714284e+03
  3.4500649801587301e+03 ,   2.6533249999999998e+03
  3.8102341920374706e+03 ,   2.6454314285714286e+03
  2.3621970297029702e+03 ,   2.3167821428571428e+03
  2.6918443337484432e+03 ,   2.3077664285714286e+03
  3.0662014341590611e+03 ,   2.2971042857142857e+03
  3.4436925000000001e+03 ,   2.2852326440177253e+03
  3.7957513863216268e+03 ,   2.2741285714285714e+03
  2.3715637583892617e+03 ,   1.9664128571428571e+03
  2.6951295833333334e+03 ,   1.9523879456706281e+03
  3.0634335695305581e+03 ,   1.9374021428571430e+03
  3.4368733650416170e+03 ,   1.9211742857142858e+03
  3.7802658321060385e+03 ,   1.9060150000000001e+03
  2.3826375137513751e+03 ,   1.6264964285714286e+03
  2.6994041666666667e+03 ,   1.6102416413373860e+03
  3.0620807291666665e+03 ,   1.5926885714285713e+03
  3.4296200923787528e+03 ,   1.5736357142857144e+03
  3.7655773508594539e+03 ,   1.5558942857142856e+03
  2.3928027027027028e+03 ,   1.2983785714285714e+03
  2.7040174999999999e+03 ,   1.2798678160919540e+03
  3.0602547945205479e+03 ,   1.2595814285714287e+03
  3.4230513544018058e+03 ,   1.2371457142857143e+03
  3.7529883333333332e+03 ,   1.2182348484848485e+03
  2.4027056239015819e+03 ,   9.8182000000000005e+02
  2.7083674999999998e+03 ,   9.6057416666666666e+02
  3.0584250000000002e+03 ,   9.3405902004454344e+02
  3.4157172647914645e+03 ,   9.0921714285714290e+02
  3.7385075000000002e+03 ,   8.8750704225352115e+02
